iteration,batch,batch_loss,epoch_loss,elapsed_time
18,7500,0.527021,0.314652,14038.01
18,7550,0.280616,0.314514,14041.8
18,7600,0.402728,0.314513,14045.58
18,7650,0.374506,0.314539,14049.36
18,7700,0.312199,0.31454,14053.11
18,7750,0.395217,0.314531,14056.88
18,7800,0.198297,0.314436,14060.66
19,0,0.185994,0.185994,14141.35
19,50,0.203417,0.286538,14145.27
19,100,0.266974,0.294446,14148.99
19,150,0.366027,0.299554,14152.68
19,200,0.184729,0.299123,14156.4
19,250,0.30067,0.295981,14160.15
19,300,0.311178,0.295311,14163.91
19,350,0.420288,0.295283,14167.67
19,400,0.432171,0.29728,14171.42
19,450,0.372415,0.299025,14175.17
19,500,0.289414,0.298929,14178.93
19,550,0.335958,0.299248,14182.68
19,600,0.305225,0.297977,14186.44
19,650,0.308216,0.299306,14190.42
19,700,0.38204,0.300494,14195.08
19,750,0.38126,0.299907,14199.43
19,800,0.341424,0.299717,14204.71
19,850,0.339098,0.300194,14210.13
19,900,0.455101,0.300304,14214.69
19,950,0.255194,0.301812,14219.42
19,1000,0.383553,0.301262,14224.27
19,1050,0.243425,0.301125,14229.42
19,1100,0.274525,0.300559,14234.49
19,1150,0.231703,0.300437,14239.95
19,1200,0.312029,0.301142,14245.4
19,1250,0.286366,0.301478,14250.84
19,1300,0.265863,0.301541,14256.34
19,1350,0.261955,0.301621,14260.99
19,1400,0.232222,0.301366,14266.36
19,1450,0.393012,0.301415,14271.87
19,1500,0.284391,0.302102,14277.41
19,1550,0.244983,0.302504,14282.34
19,1600,0.442543,0.302592,14286.84
19,1650,0.391646,0.302739,14291.21
19,1700,0.303087,0.30284,14295.51
19,1750,0.2833,0.303325,14299.83
19,1800,0.372873,0.30341,14304.12
19,1850,0.334717,0.30302,14308.45
19,1900,0.332291,0.303655,14312.72
19,1950,0.35975,0.303641,14317.03
19,2000,0.399423,0.303948,14321.34
19,2050,0.398286,0.304267,14325.81
19,2100,0.158463,0.304287,14330.2
19,2150,0.370844,0.30449,14334.5
19,2200,0.330147,0.304736,14338.81
19,2250,0.283907,0.304877,14343.09
19,2300,0.315799,0.304771,14347.43
19,2350,0.314519,0.304846,14351.75
19,2400,0.358497,0.304669,14356.03
19,2450,0.426342,0.304624,14360.35
19,2500,0.251517,0.304769,14364.64
19,2550,0.2241,0.304829,14368.95
19,2600,0.284295,0.304777,14373.24
19,2650,0.170703,0.30491,14377.53
19,2700,0.300894,0.305225,14382.01
19,2750,0.254443,0.305422,14386.52
19,2800,0.22863,0.305716,14390.8
19,2850,0.347715,0.305475,14395.07
19,2900,0.290921,0.305551,14399.37
19,2950,0.37488,0.305642,14403.64
19,3000,0.19588,0.305677,14407.91
19,3050,0.275714,0.305884,14412.17
19,3100,0.317557,0.305764,14416.48
19,3150,0.283975,0.305722,14420.78
19,3200,0.468819,0.305872,14425.04
19,3250,0.285666,0.306083,14429.36
19,3300,0.291985,0.306341,14433.63
19,3350,0.309855,0.306377,14437.9
19,3400,0.239392,0.306646,14442.23
19,3450,0.300053,0.306653,14446.71
19,3500,0.332826,0.306538,14451.07
19,3550,0.24979,0.306361,14455.4
19,3600,0.349305,0.306392,14459.7
19,3650,0.243373,0.306327,14463.98
19,3700,0.313295,0.306518,14468.27
19,3750,0.247021,0.30657,14472.56
19,3800,0.230834,0.306533,14476.87
19,3850,0.303011,0.306543,14481.15
19,3900,0.224921,0.306526,14485.45
19,3950,0.23436,0.306601,14489.88
19,4000,0.363657,0.306636,14494.16
19,4050,0.303292,0.306834,14498.42
19,4100,0.252203,0.307002,14502.76
19,4150,0.215481,0.307073,14507.21
19,4200,0.342199,0.307141,14511.73
19,4250,0.339014,0.307048,14516.15
19,4300,0.32599,0.307073,14520.58
19,4350,0.290541,0.307129,14524.83
19,4400,0.353656,0.307358,14529.07
19,4450,0.239372,0.307292,14533.42
19,4500,0.212091,0.307385,14537.69
19,4550,0.352539,0.30764,14541.96
19,4600,0.276056,0.307777,14546.22
19,4650,0.419366,0.307941,14550.75
19,4700,0.356559,0.307928,14555.09
19,4750,0.269464,0.307855,14559.43
19,4800,0.290336,0.307885,14563.95
19,4850,0.337903,0.307968,14568.48
19,4900,0.374497,0.307943,14572.75
19,4950,0.313607,0.308003,14577.1
19,5000,0.509151,0.30822,14581.4
19,5050,0.253458,0.308196,14585.7
19,5100,0.3135,0.308164,14589.93
19,5150,0.275524,0.308228,14594.21
19,5200,0.373863,0.308283,14598.52
19,5250,0.44598,0.308437,14602.86
19,5300,0.322894,0.308488,14607.2
19,5350,0.308371,0.308411,14611.54
19,5400,0.500423,0.3086,14615.81
19,5450,0.47363,0.308851,14620.09
19,5500,0.304401,0.308977,14624.57
19,5550,0.242723,0.308969,14629.18
19,5600,0.323109,0.308932,14633.74
19,5650,0.428894,0.308879,14638.3
19,5700,0.355929,0.308826,14642.81
19,5750,0.292077,0.30891,14647.46
19,5800,0.320767,0.308867,14651.9
19,5850,0.250475,0.308803,14656.34
19,5900,0.271075,0.308999,14660.86
19,5950,0.239829,0.309061,14665.48
19,6000,0.256769,0.309098,14670.08
19,6050,0.277008,0.309167,14674.35
19,6100,0.21819,0.309137,14678.61
19,6150,0.415664,0.309198,14682.94
19,6200,0.423201,0.309237,14687.34
19,6250,0.361678,0.309285,14691.62
19,6300,0.27723,0.309283,14695.99
19,6350,0.357401,0.309416,14700.37
19,6400,0.244639,0.309417,14704.81
19,6450,0.29357,0.309361,14709.23
19,6500,0.368094,0.309235,14713.68
19,6550,0.342366,0.309356,14718.08
19,6600,0.339251,0.309283,14722.53
19,6650,0.194903,0.309232,14727.24
19,6700,0.301629,0.309376,14731.75
19,6750,0.48329,0.309272,14736.1
19,6800,0.417375,0.309318,14740.45
19,6850,0.309561,0.309366,14745.1
19,6900,0.300473,0.309377,14749.53
19,6950,0.218391,0.309397,14753.78
19,7000,0.206471,0.309524,14758.05
19,7050,0.284848,0.309558,14762.35
19,7100,0.321982,0.309509,14766.64
19,7150,0.334795,0.309616,14770.98
19,7200,0.202571,0.309569,14775.28
19,7250,0.352838,0.309491,14779.55
19,7300,0.334593,0.309521,14783.87
19,7350,0.330343,0.30944,14788.19
19,7400,0.33143,0.309481,14792.42
19,7450,0.412783,0.309568,14796.66
19,7500,0.275322,0.309634,14800.89
19,7550,0.250349,0.3097,14805.23
19,7600,0.289201,0.309718,14809.6
19,7650,0.411986,0.309724,14813.88
19,7700,0.225432,0.309748,14818.1
19,7750,0.269955,0.309776,14822.38
19,7800,0.26678,0.309765,14826.83
20,0,0.248425,0.248425,14911.86
20,50,0.428964,0.297547,14916.09
20,100,0.35557,0.297471,14920.08
20,150,0.183138,0.290011,14923.92
20,200,0.268607,0.289527,14927.72
20,250,0.266684,0.296665,14931.52
20,300,0.232514,0.294682,14935.31
20,350,0.330321,0.295241,14939.08
20,400,0.284247,0.296393,14942.88
20,450,0.35882,0.296478,14946.67
20,500,0.269386,0.295694,14950.51
20,550,0.385952,0.295579,14954.34
20,600,0.264116,0.296062,14958.14
20,650,0.281155,0.296296,14961.94
20,700,0.323623,0.296493,14965.74
20,750,0.364192,0.297673,14969.57
20,800,0.125708,0.29767,14973.3
20,850,0.335389,0.297151,14977.08
20,900,0.29194,0.297071,14980.84
20,950,0.307251,0.296561,14984.57
20,1000,0.303026,0.297557,14988.3
20,1050,0.276235,0.297171,14992.02
20,1100,0.254359,0.296717,14995.72
20,1150,0.344884,0.296838,14999.4
20,1200,0.250461,0.297087,15003.1
20,1250,0.301877,0.297721,15006.83
20,1300,0.306354,0.297533,15010.57
20,1350,0.301205,0.2971,15014.3
20,1400,0.301771,0.2969,15018.02
20,1450,0.271057,0.296928,15021.73
20,1500,0.316096,0.297309,15025.43
20,1550,0.347273,0.297164,15029.18
20,1600,0.321538,0.297281,15032.91
20,1650,0.243261,0.297736,15036.63
20,1700,0.342135,0.298768,15040.37
20,1750,0.417314,0.298799,15044.07
20,1800,0.303044,0.299083,15047.75
20,1850,0.397415,0.29916,15051.42
20,1900,0.261301,0.298612,15055.15
20,1950,0.407366,0.298887,15058.92
20,2000,0.226328,0.29894,15062.69
20,2050,0.288802,0.298546,15066.5
20,2100,0.220669,0.29861,15070.28
20,2150,0.231776,0.298519,15074.02
20,2200,0.33143,0.298427,15077.83
20,2250,0.284856,0.299007,15081.62
20,2300,0.335871,0.29919,15085.4
20,2350,0.387453,0.299203,15089.18
20,2400,0.2141,0.299409,15092.96
20,2450,0.181717,0.299155,15096.72
20,2500,0.324998,0.299049,15100.5
20,2550,0.247732,0.299062,15104.21
20,2600,0.308228,0.299298,15107.94
20,2650,0.263866,0.299329,15111.68
20,2700,0.319996,0.29933,15115.39
20,2750,0.390771,0.299529,15119.1
20,2800,0.204358,0.299492,15122.8
20,2850,0.242288,0.29963,15126.52
20,2900,0.308659,0.299837,15130.24
20,2950,0.289649,0.299782,15133.98
20,3000,0.312464,0.29991,15137.67
20,3050,0.562003,0.300266,15141.35
20,3100,0.40744,0.300336,15145.09
20,3150,0.263901,0.300447,15148.88
20,3200,0.208449,0.300662,15152.65
20,3250,0.221505,0.300602,15156.44
20,3300,0.246215,0.300712,15160.2
20,3350,0.192051,0.300883,15163.94
20,3400,0.238668,0.30092,15167.68
20,3450,0.33762,0.301132,15171.42
20,3500,0.220957,0.301182,15175.15
20,3550,0.197333,0.301064,15178.86
20,3600,0.228042,0.301367,15182.6
20,3650,0.231073,0.301324,15186.32
20,3700,0.330149,0.301494,15190.05
20,3750,0.539601,0.30165,15193.77
20,3800,0.298328,0.301673,15197.53
20,3850,0.347316,0.301513,15201.27
20,3900,0.277788,0.301564,15204.99
20,3950,0.331201,0.301663,15208.72
20,4000,0.470346,0.301741,15212.48
20,4050,0.374782,0.30177,15216.24
20,4100,0.285046,0.301883,15220.01
20,4150,0.320934,0.302061,15223.77
20,4200,0.237908,0.301928,15227.51
20,4250,0.31427,0.301883,15231.27
20,4300,0.367465,0.301859,15235.0
20,4350,0.277066,0.302018,15238.71
20,4400,0.395597,0.302306,15242.45
20,4450,0.325194,0.302416,15246.18
20,4500,0.296186,0.302518,15249.92
20,4550,0.235985,0.302573,15253.65
20,4600,0.318767,0.302609,15257.38
20,4650,0.33503,0.302702,15261.08
20,4700,0.39394,0.302903,15264.8
20,4750,0.226422,0.302989,15268.57
20,4800,0.31946,0.303001,15272.31
20,4850,0.310462,0.302987,15276.04
20,4900,0.366181,0.303208,15280.07
20,4950,0.230074,0.30326,15285.31
20,5000,0.267266,0.303259,15290.77
20,5050,0.173968,0.303239,15296.24
20,5100,0.227792,0.303416,15301.61
20,5150,0.283562,0.303321,15306.69
20,5200,0.343699,0.303465,15312.12
20,5250,0.249832,0.303568,15317.57
20,5300,0.30193,0.303498,15323.0
20,5350,0.25196,0.303398,15328.46
20,5400,0.25217,0.303392,15333.89
20,5450,0.311717,0.303678,15338.84
20,5500,0.35493,0.303662,15344.04
20,5550,0.343447,0.303669,15349.26
20,5600,0.381089,0.303732,15354.46
20,5650,0.278294,0.303818,15359.93
20,5700,0.339831,0.303969,15365.37
20,5750,0.362131,0.303904,15370.26
20,5800,0.309797,0.30402,15375.54
20,5850,0.274586,0.303932,15380.6
20,5900,0.421576,0.303893,15385.4
20,5950,0.31856,0.303917,15389.87
20,6000,0.371105,0.303974,15394.59
20,6050,0.370426,0.303992,15398.62
20,6100,0.277028,0.303953,15403.24
20,6150,0.226963,0.303854,15408.72
20,6200,0.279749,0.303817,15414.36
20,6250,0.271904,0.303756,15419.46
20,6300,0.21908,0.303612,15424.29
20,6350,0.315758,0.30367,15428.92
20,6400,0.193407,0.303691,15433.85
20,6450,0.241744,0.303767,15438.67
20,6500,0.336437,0.303728,15444.09
20,6550,0.335454,0.303745,15449.53
20,6600,0.269828,0.303881,15454.31
20,6650,0.31144,0.303978,15459.51
20,6700,0.340197,0.304072,15464.98
20,6750,0.37807,0.304097,15470.54
20,6800,0.298609,0.304242,15475.31
20,6850,0.277684,0.304383,15479.36
20,6900,0.367906,0.304419,15483.34
20,6950,0.200829,0.304549,15487.36
20,7000,0.319795,0.3045,15492.13
20,7050,0.255667,0.304453,15496.65
20,7100,0.256683,0.304409,15501.18
20,7150,0.246031,0.304349,15505.75
20,7200,0.397249,0.304489,15510.53
20,7250,0.291481,0.304448,15514.94
20,7300,0.31786,0.30452,15519.24
20,7350,0.341257,0.30462,15524.66
20,7400,0.231567,0.304788,15530.16
20,7450,0.254701,0.304785,15535.54
20,7500,0.313116,0.304857,15540.55
20,7550,0.335649,0.304875,15545.96
20,7600,0.29199,0.30494,15551.23
20,7650,0.240374,0.305027,15556.01
20,7700,0.342614,0.305204,15560.81
20,7750,0.177101,0.305236,15565.77
20,7800,0.23895,0.305253,15570.66
21,0,0.283829,0.283829,15656.98
